Asset Group Name,asset_group,"BMS ""Word""",,Asset Name/Space Name,point_description,bms_item_reference,BMS_Object ID,bms_object_type,bms_name,bms_units,Interval Sec,DC
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,On-coil Air Relative Humidity,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-OCA-H,1922b8b0-e075-558a-ad17-96ad66e7bc40,AI Mapper,AHU-OCA-H,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,On-coil Air Temperature,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-OCA-T,9988f5d2-4cf6-504c-832e-c53696223fdf,AI Mapper,AHU-OCA-T,deg C,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Power Supply,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-PS,8f0be3ed-d178-5472-9a4a-77127891d45f,BI Mapper,AHU-PS,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Pre-filter Clogged,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-PFC,c6ac541a-42f5-52e5-bb46-d29b64187907,BI Mapper,AHU-PFC,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Primary Air Damper Status,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-PAD-S,a8bba77b-d00c-566c-bfe6-3ed1852a1db7,AV Mapper,AHU-PAD-S,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Primary Air Flow Rate,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-PA-FR,89b7c0e1-e4f2-5d85-b688-b4935c838eb5,AV Mapper,AHU-PA-FR,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Return Air CO2 Concentration,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-RAD-CO2,a195e8c1-6912-55dc-a0f7-3302e4505750,AI Mapper,AHU-RAD-CO2,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Return Air Flow Rate,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-RAD-FR,8054c602-ad27-5896-ba8a-1790d66d760f,AI Mapper,AHU-RAD-FR,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Return Air Relative Humidity,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-RA-H,06032a86-fa98-5838-abec-edb2c08933e5,AI Mapper,AHU-RA-H,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Return Air Temperature,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-RA-T,951ff688-344b-53a4-819f-262a0d611c20,AI Mapper,AHU-RA-T,deg C,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Static Pressure Setpoint,HMS-T:SNE-T1-L30-01/FC1.AHU-02.PA1-SP,2246eeba-09ab-5fd8-aac0-bac455a0e10d,AV Mapper,PA1-SP,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Static Pressure Setpoint,HMS-T:SNE-T1-L30-01/FC1.AHU-02.PA2-SP,3cc0576b-c041-5af7-9048-40c09e434949,AV Mapper,PA2-SP,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Supply Air Static Pressure,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-SAD1-P,6986561d-6ab4-5aa6-a93a-c205cc66e9fa,AI Mapper,AHU-SAD1-P,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Supply Air Static Pressure,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-SAD2-P,1769b4e0-5e10-5331-9200-c43a01378ada,AI Mapper,AHU-SAD2-P,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Supply Air Temperature,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-SA-T,5b66fa3c-60d1-5c7f-bf4b-662e76b2c719,AI Mapper,AHU-SA-T,deg C,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.AHU-02.TEMP-SP,e38e7112-63c9-572c-be37-543c0992d92b,AV Mapper,TEMP-SP,deg C,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,UV Lamp Fault On/Off Status,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-UVLS,24159c48-97ff-5e62-9a48-4db15d21785b,BI Mapper,AHU-UVLS,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,UV Lamp Fault Statu,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-UVLF,5be3918a-90a3-5b10-8c98-5916edbf94dd,BI Mapper,AHU-UVLF,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,VSD Speec Control,HMS-T:SNE-T1-L30-01/FC1.AHU-02.AHU-VSD-C,4209925f-4550-52fd-b67f-8808ec1a6b72,AO Mapper,AHU-VSD-C,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Zone 1 Cut,HMS-T:SNE-T1-L30-01/FC1.AHU-02.ZONE-1-CUT,a8152917-4342-5ca5-8236-b092bd62c2f2,MSV Mapper,ZONE-1-CUT,,0,TURE
Air Handling Unit,MVAC-AHU,AHU,98HMS-1-L30-MVAC-AHU,98HMS-1-L30-MVAC-AHU-02,Zone 2 Cut,HMS-T:SNE-T1-L30-01/FC1.AHU-02.ZONE-2-CUT,7f0883e5-62c9-569b-8d7a-336e2f01f5e7,MSV Mapper,ZONE-2-CUT,,0,TURE
Constant Air Volume Box,MVAC-CAV,CAV,98HMS-1-L30-MVAC-CAV,98HMS-1-L30-MVAC-CAV-75,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.CAV-75.DPR-O,20f697b0-7632-5e3d-92f6-75b735808dad,AO Mapper,DPR-O,,0,TURE
Constant Air Volume Box,MVAC-CAV,CAV,98HMS-1-L30-MVAC-CAV,98HMS-1-L30-MVAC-CAV-75,Primary Air Damper Output,HMS-T:SNE-T1-L30-01/FC1.CAV-75.CO2-DPR-OPEN,8c1dfbb5-5b32-5417-8ff5-bb71ab90ad19,BV Mapper,CO2-DPR-OPEN,,0,TURE
Constant Air Volume Box,MVAC-CAV,CAV,98HMS-1-L30-MVAC-CAV,98HMS-1-L30-MVAC-CAV-75,Primary Air Flow Setpoint,HMS-T:SNE-T1-L30-01/FC1.CAV-75.CO2 FLOW-SP,21e03913-f19c-5985-80cb-972f806c5af0,AV Mapper,CO2 FLOW-SP,,0,TURE
Constant Air Volume Box,MVAC-CAV,CAV,98HMS-1-L30-MVAC-CAV,98HMS-1-L30-MVAC-CAV-75,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.CAV-75.SA-F,997448fb-4a09-50b1-90e1-ca95a8cd4e94,AV Mapper,SA-F,,0,TURE
Constant Air Volume Box,MVAC-CAV,CAV,98HMS-1-L30-MVAC-CAV,98HMS-1-L30-MVAC-CAV-76,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.CAV-76.DPR-O,7893991e-6d1b-5c7d-b325-b6cd7d6e1405,AO Mapper,DPR-O,,0,TURE
Constant Air Volume Box,MVAC-CAV,CAV,98HMS-1-L30-MVAC-CAV,98HMS-1-L30-MVAC-CAV-76,Primary Air Damper Output,HMS-T:SNE-T1-L30-01/FC1.CAV-76.CO2-DPR-OPEN,7ff250d5-c23a-592f-a116-a930f7f8548a,BV Mapper,CO2-DPR-OPEN,,0,TURE
Constant Air Volume Box,MVAC-CAV,CAV,98HMS-1-L30-MVAC-CAV,98HMS-1-L30-MVAC-CAV-76,Primary Air Flow Setpoint,HMS-T:SNE-T1-L30-01/FC1.CAV-76.CO2 FLOW-SP,f484b642-cd30-5c77-8058-1beb997e4249,AV Mapper,CO2 FLOW-SP,,0,TURE
Constant Air Volume Box,MVAC-CAV,CAV,98HMS-1-L30-MVAC-CAV,98HMS-1-L30-MVAC-CAV-76,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.CAV-76.SA-F,50f9ed23-a81e-5999-b2c5-9c8c885e3dad,AV Mapper,SA-F,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-01,Air Flow Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3001-AFS,54a1732b-535b-5224-abc5-836d7c61862e,BI Mapper,EAFT1L3301-AFS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-01,Auto/Manaul Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3001-M,575dba4e-efcb-5b92-823d-c3aa65d8a10d,BI Mapper,EAFT1L3301-M,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-01,Damper On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3001-DS,44ff5825-4dcb-512b-8e09-1da4afec4e47,BI Mapper,EAFT1L3301-DS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-01,Fire Trip,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3001-FT,c753b42e-2be7-5110-ab25-fe992ce91a93,BI Mapper,EAFT1L3301-FT,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-01,Motor Trip Alarm,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3001-MA,21986639-be0c-541f-97aa-6deb4bec1be1,BI Mapper,EAFT1L3301-MA,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-01,On/Off Control,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3001-C,b8835365-22e9-5d63-9dc2-87ad1545536c,BO Mapper,EAFT1L3301-C,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-01,On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3001-S,c205f2ca-f20c-5654-a71a-1f3459b60626,BI Mapper,EAFT1L3301-S,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-01,Power Supply,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3001-PS,e946cc28-f829-50e6-97ed-ce0e1087d80c,BI Mapper,EAFT1L3301-PS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-02,Air Flow Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3002-AFS,45a3bd33-8050-5823-a185-23014c7b83ed,BI Mapper,EAFT1L3302-AFS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-02,Auto/Manaul Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3002-M,f39907ef-8fb0-53ef-b07f-102b367a8a2a,BI Mapper,EAFT1L3302-M,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-02,Damper On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3002-DS,647421f6-0174-5b8e-8fc1-adb4eeec3f27,BI Mapper,EAFT1L3302-DS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-02,Fire Trip,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3002-FT1,e26c91e1-9824-5046-96ec-d277327f9e69,BI Mapper,EAFT1L3302-FT1,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-02,Motor Trip Alarm,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3002-MA,c10ce8fe-a8b6-51f5-a4e2-be8ad5f2e739,BI Mapper,EAFT1L3302-MA,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-02,On/Off Control,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3002-C,0364fa54-51cb-56d7-9202-8c105ba1684d,BO Mapper,EAFT1L3302-C,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-02,On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3002-S,cbfba981-010d-521f-ab07-33bb04e2d3e4,BI Mapper,EAFT1L3302-S,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-02,Power Supply,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3002-PS,085da2d6-5e9c-59d0-896c-ca237ee023d0,BI Mapper,EAFT1L3302-PS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-03,Air Flow Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3003-AFS,c5424e5a-1724-5789-8047-fe6ee0c87e77,BI Mapper,EAFT1L3303-AFS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-03,Auto/Manaul Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3003-M,5c7c8404-a600-55af-b5c9-5b28ce18d79c,BI Mapper,EAFT1L3303-M,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-03,Damper On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3003-DS,bccdb387-1530-57fa-9fb6-689105cd00ba,BI Mapper,EAFT1L3303-DS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-03,Fire Trip,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3003-FT,aeab2d88-dccc-5510-8ac5-e6c03a4ef1bb,BI Mapper,EAFT1L3303-FT,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-03,Motor Trip Alarm,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3003-MA,611ce64f-fd62-548f-8eda-b225abd59b1b,BI Mapper,EAFT1L3303-MA,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-03,On/Off Control,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3003-C,78a331b8-7849-59ac-ad14-3482f023d7d3,BO Mapper,EAFT1L3303-C,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-03,On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3003-S,b8f39806-8fa8-58df-981f-e633ad0535a6,BI Mapper,EAFT1L3303-S,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-03,Power Supply,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3003-PS,d62be952-5130-5628-817d-60b312f4bf98,BI Mapper,EAFT1L3303-PS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-04,Air Flow Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3004-AFS,35ad6b12-2f2b-5613-a108-d4c39e833e0f,BI Mapper,EAFT1L3304-AFS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-04,Auto/Manaul Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3004-M,b6c63498-1bfb-54f3-a42e-2139acb858ab,BI Mapper,EAFT1L3304-M,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-04,Damper On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3004-DS,bca74c1d-1a56-56ef-ab62-d895d536352f,BI Mapper,EAFT1L3304-DS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-04,Fire Trip,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3004-FT1,53028eba-e317-5358-a510-516005cfecad,BI Mapper,EAFT1L3304-FT1,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-04,Motor Trip Alarm,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3004-MA,77741a3f-986d-577c-a797-6d448b69b983,BI Mapper,EAFT1L3304-MA,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-04,On/Off Control,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3004-C,f08bdad5-8c77-56c8-b5e5-3fae84d004be,BO Mapper,EAFT1L3304-C,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-04,Power Supply,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3004-PS,3ab46170-980c-5144-96c6-8cff2598943d,BI Mapper,EAFT1L3304-PS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-06,Air Flow Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3006-AFS,3fdf72d5-fc8a-593b-ba5a-fcb75d463272,BI Mapper,EAFT1L3306-AFS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-06,Auto/Manaul Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3006-M,795de82a-f8a5-5cd8-9aed-9549e8be3b25,BI Mapper,EAFT1L3306-M,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-06,Damper On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3006-DS,175d451f-86f0-561c-9c49-18add8a65d72,BI Mapper,EAFT1L3306-DS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-06,Fire Trip,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3006-FT1,e783feb5-f566-54f9-b854-830da284a705,BI Mapper,EAFT1L3306-FT1,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-06,Motor Trip Alarm,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3006-MA,c5a4a081-785c-5342-b905-cbf9070797a7,BI Mapper,EAFT1L3306-MA,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-06,On/Off Control,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3006-C,82bd80f8-1e7a-50af-9d2a-5558f237d095,BO Mapper,EAFT1L3306-C,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-06,On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3004-S,8b5e364b-d727-59fa-a3f6-2011b8e42625,BI Mapper,EAFT1L3304-S,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-06,On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3006-S,d6feb9fe-5048-5ff9-9302-8a5e9b21512a,BI Mapper,EAFT1L3306-S,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-06,Power Supply,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.EAFT1L3006-PS,1111b80b-d42a-5fdf-be61-d9860539be81,BI Mapper,EAFT1L3306-PS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-07,Air Flow Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3007-AFS,5e671bbb-ab60-5a6d-8a75-eb760b0adae2,BI Mapper,EAFT1L3307-AFS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-07,Auto/Manaul Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3007-M,a427177a-9121-5535-a568-3b024d44201f,BI Mapper,EAFT1L3307-M,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-07,Damper On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3007-DS,be22a8ed-82dc-591a-abe6-11c8de59721f,BI Mapper,EAFT1L3307-DS,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-07,Fire Trip,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3007-FT,e0ab762a-1d3c-5d1b-bd9f-2b4adc1a02e8,BI Mapper,EAFT1L3307-FT,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-07,Motor Trip Alarm,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3007-MA,a68dd444-9b5d-5800-b972-9205f922ea5e,BI Mapper,EAFT1L3307-MA,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-07,On/Off Control,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3007-C,82b386ae-9789-5d39-acd7-b67bf9e56ca8,BO Mapper,EAFT1L3307-C,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-07,On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3007-S,8edd4d93-8502-5085-a629-ee5480f995bf,BI Mapper,EAFT1L3307-S,,0,TURE
Exhaust Air Fan,MVAC-EAF,EAF,98HMS-1-L30-MVAC-EAF,98HMS-1-L30-MVAC-EAF-07,Power Supply,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.EAFT1L3007-PS,52a562ee-3d36-520c-b3d6-e95ad0b16e56,BI Mapper,EAFT1L3307-PS,,0,TURE
Fan Coil Unit,MVAC-FCU,FCU,98HMS-1-L30-MVAC-FCU,98HMS-1-L30-MVAC-FCU-01,On/Off Control,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.FCU-G-C,08a8db96-0519-520b-abea-634e02dca82b,BO Mapper,FCU-G-C,,0,TURE
Fan Coil Unit,MVAC-FCU,FCU,98HMS-1-L30-MVAC-FCU,98HMS-1-L30-MVAC-FCU-01,On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.FCU-G-S,d4bb83d0-6dcf-5a6c-bb47-1015a2128e72,BI Mapper,FCU-G-S,,0,TURE
Motorized Damper,MVAC-MDP,MODAMPER,98HMS-1-L30-MVAC-MDP,98HMS-1-L30-MVAC-MDP-01,Damper On/Off Control,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.MODAMPER-C,e289881d-2ebb-53c0-9284-000143e97f63,BO Mapper,MODAMPER-C,,0,TURE
Motorized Damper,MVAC-MDP,MODAMPER,98HMS-1-L30-MVAC-MDP,98HMS-1-L30-MVAC-MDP-01,Damper On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.MODAMPER-S,e919bce3-5c6f-50a4-9a19-07ba18bb1832,BI Mapper,MODAMPER-S,,0,TURE
Motorized Damper,MVAC-MDP,MODAMPER,98HMS-1-L30-MVAC-MDP,98HMS-1-L30-MVAC-MDP-02,Damper On/Off Control,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.MODAMPER-C,9d5208e2-2734-5923-b135-d908303901c4,BO Mapper,MODAMPER-C,,0,TURE
Motorized Damper,MVAC-MDP,MODAMPER,98HMS-1-L30-MVAC-MDP,98HMS-1-L30-MVAC-MDP-02,Damper On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.MODAMPER-S,af5dd7f3-dd36-5ef7-b668-b88b831ff2b4,BI Mapper,MODAMPER-S,,0,TURE
